"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Tamil Nadu","Namakkal","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Namakkal","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Perambalur","2024-01-01","2024","01","0.064058979","IMD GRID MODEL"
"Tamil Nadu","Perambalur","2024-01-02","2024","01","0.0344932964","IMD GRID MODEL"
"Tamil Nadu","Perambalur","2024-01-03","2024","01","0.064058979","IMD GRID MODEL"
"Tamil Nadu","Pudukkottai","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Pudukkottai","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Pudukkottai","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Ramanathapuram","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Ramanathapuram","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Ramanathapuram","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Salem","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Salem","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Salem","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Sivaganga","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Sivaganga","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Sivaganga","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tenkasi","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tenkasi","2024-01-02","2024","01","0.0006436065","IMD GRID MODEL"
"Tamil Nadu","Tenkasi","2024-01-03","2024","01","0.3517956537","IMD GRID MODEL"
"Tamil Nadu","Thanjavur","2024-01-01","2024","01","0.0225811202","IMD GRID MODEL"
"Tamil Nadu","Thanjavur","2024-01-02","2024","01","0.0121590647","IMD GRID MODEL"
"Tamil Nadu","Thanjavur","2024-01-03","2024","01","0.0225811202","IMD GRID MODEL"
"Tamil Nadu","The Nilgiris","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","The Nilgiris","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","The Nilgiris","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Theni","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Theni","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Theni","2024-01-03","2024","01","0.0735923139","IMD GRID MODEL"
"Tamil Nadu","Thiruvallur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Thiruvallur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Thiruvallur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Thiruvarur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Thiruvarur","2024-01-02","2024","01","0.0255362492","IMD GRID MODEL"
"Tamil Nadu","Thiruvarur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tiruchirappalli","2024-01-01","2024","01","0.0873241694","IMD GRID MODEL"
"Tamil Nadu","Tiruchirappalli","2024-01-02","2024","01","0.0470207066","IMD GRID MODEL"
"Tamil Nadu","Tiruchirappalli","2024-01-03","2024","01","0.0873241694","IMD GRID MODEL"
"Tamil Nadu","Tirunelveli","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tirunelveli","2024-01-02","2024","01","0.1602505052","IMD GRID MODEL"
"Tamil Nadu","Tirunelveli","2024-01-03","2024","01","0.8568831011","IMD GRID MODEL"
"Tamil Nadu","Tirupathur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tirupathur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tirupathur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tiruppur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tiruppur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tiruppur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tiruvannamalai","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tiruvannamalai","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tiruvannamalai","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tuticorin","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tuticorin","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Tuticorin","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Vellore","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Vellore","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Vellore","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Villupuram","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Villupuram","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Villupuram","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Virudhunagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Virudhunagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Virudhunagar","2024-01-03","2024","01","0.0780433251","IMD GRID MODEL"
"Telangana","Adilabad","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Adilabad","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Adilabad","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Bhadradri Kothagudem","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Bhadradri Kothagudem","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Bhadradri Kothagudem","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Hyderabad","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Hyderabad","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Hyderabad","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Jagitial","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Jagitial","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Jagitial","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Jangoan","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Jangoan","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Jangoan","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Jayashankar Bhupalapally","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Jayashankar Bhupalapally","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Jayashankar Bhupalapally","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Jogulamba Gadwal","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Jogulamba Gadwal","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Jogulamba Gadwal","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Kamareddy","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Kamareddy","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Kamareddy","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Karimnagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Karimnagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Karimnagar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Khammam","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Khammam","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Khammam","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Kumuram Bheem Asifabad","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Kumuram Bheem Asifabad","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Kumuram Bheem Asifabad","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Mahabubabad","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Mahabubabad","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Mahabubabad","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Mahabubnagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Mahabubnagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Mahabubnagar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Mancherial","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Mancherial","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Mancherial","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Medak","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Medak","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Medak","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Medchal Malkajgiri","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Medchal Malkajgiri","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Medchal Malkajgiri","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Mulugu","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Mulugu","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Mulugu","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Nagarkurnool","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Nagarkurnool","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Nagarkurnool","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Nalgonda","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Nalgonda","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Nalgonda","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Narayanpet","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Narayanpet","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Narayanpet","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Nirmal","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Nirmal","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Nirmal","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Nizamabad","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Nizamabad","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Nizamabad","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Peddapalli","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Peddapalli","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Peddapalli","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Rajanna Sircilla","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Rajanna Sircilla","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Rajanna Sircilla","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Ranga Reddy","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Ranga Reddy","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Ranga Reddy","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Ranga Reddy","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Ranga Reddy","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Ranga Reddy","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Sangareddy","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Sangareddy","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Sangareddy","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Siddipet","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Siddipet","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Siddipet","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Suryapet","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Suryapet","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Suryapet","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Vikarabad","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Vikarabad","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Vikarabad","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Wanaparthy","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Wanaparthy","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Wanaparthy","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Warangal Rural","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Warangal Rural","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Warangal Rural","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Warangal Urban","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Warangal Urban","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Warangal Urban","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Telangana","Yadadri Bhuvanagiri","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Telangana","Yadadri Bhuvanagiri","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Telangana","Yadadri Bhuvanagiri","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tripura","Dhalai","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tripura","Dhalai","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tripura","Dhalai","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tripura","Gomati","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tripura","Gomati","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tripura","Gomati","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tripura","Khowai","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tripura","Khowai","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tripura","Khowai","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tripura","North Tripura","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tripura","North Tripura","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tripura","North Tripura","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tripura","Sepahijala","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tripura","Sepahijala","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tripura","Sepahijala","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tripura","South Tripura","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tripura","South Tripura","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tripura","South Tripura","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tripura","Unakoti","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tripura","Unakoti","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tripura","Unakoti","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tripura","West Tripura","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tripura","West Tripura","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tripura","West Tripura","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Agra","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Agra","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Agra","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Aligarh","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Aligarh","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Aligarh","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ambedkar Nagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ambedkar Nagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ambedkar Nagar","2024-01-03","2024","01","0.0846252968","IMD GRID MODEL"
"Uttar Pradesh","Amethi","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Amethi","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Amethi","2024-01-03","2024","01","0.9423892699","IMD GRID MODEL"
"Uttar Pradesh","Amroha","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Amroha","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Amroha","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Auraiya","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Auraiya","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Auraiya","2024-01-03","2024","01","0.7793774532","IMD GRID MODEL"
"Uttar Pradesh","Ayodhya","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ayodhya","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ayodhya","2024-01-03","2024","01","0.1458564705","IMD GRID MODEL"
"Uttar Pradesh","Azamgarh","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Azamgarh","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Azamgarh","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Baghpat","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Baghpat","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Baghpat","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Bahraich","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Bahraich","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Bahraich","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ballia","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ballia","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ballia","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Banda","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Banda","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Banda","2024-01-03","2024","01","0.4577123089","IMD GRID MODEL"
"Uttar Pradesh","Barabanki","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Barabanki","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Barabanki","2024-01-03","2024","01","0.010373629","IMD GRID MODEL"
"Uttar Pradesh","Bareilly","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Bareilly","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Bareilly","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Basti","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Basti","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Basti","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Bhadohi","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Bhadohi","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Bhadohi","2024-01-03","2024","01","0.5134138649","IMD GRID MODEL"
"Uttar Pradesh","Bijnor","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Bijnor","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Bijnor","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Budaun","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Budaun","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Budaun","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Bulandshahr","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Bulandshahr","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Bulandshahr","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Chandauli","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Chandauli","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Chandauli","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Chitrakoot","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Chitrakoot","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Chitrakoot","2024-01-03","2024","01","0.8529847928","IMD GRID MODEL"
"Uttar Pradesh","Deoria","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Deoria","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Deoria","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Etah","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Etah","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Etah","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Etawah","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Etawah","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Etawah","2024-01-03","2024","01","0.1634339359","IMD GRID MODEL"
"Uttar Pradesh","Farrukhabad","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Farrukhabad","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Farrukhabad","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Fatehpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Fatehpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Fatehpur","2024-01-03","2024","01","1.7502570445","IMD GRID MODEL"
"Uttar Pradesh","Firozabad","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Firozabad","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Firozabad","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Gautam Buddha Nagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Gautam Buddha Nagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Gautam Buddha Nagar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ghaziabad","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ghaziabad","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ghaziabad","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ghazipur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ghazipur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Ghazipur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Gonda","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Gonda","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Gonda","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Gorakhpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Gorakhpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Gorakhpur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Hamirpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Hamirpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Hamirpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Hamirpur","2024-01-03","2024","01","1.5069958373","IMD GRID MODEL"
"Uttar Pradesh","Hamirpur","2024-01-03","2024","01","1.5069958373","IMD GRID MODEL"
"Uttar Pradesh","Hamirpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Hapur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Hapur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Hapur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Hardoi","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Hardoi","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Hardoi","2024-01-03","2024","01","0.0376112377","IMD GRID MODEL"
"Uttar Pradesh","Hathras","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Hathras","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Hathras","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Jalaun","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Jalaun","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Jalaun","2024-01-03","2024","01","3.4827926364","IMD GRID MODEL"
"Uttar Pradesh","Jaunpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Jaunpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Jaunpur","2024-01-03","2024","01","0.0315231561","IMD GRID MODEL"
"Uttar Pradesh","Jhansi","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Jhansi","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Jhansi","2024-01-03","2024","01","0.4632488788","IMD GRID MODEL"
"Uttar Pradesh","Kannauj","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kannauj","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kannauj","2024-01-03","2024","01","0.16435731","IMD GRID MODEL"
"Uttar Pradesh","Kanpur Dehat","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kanpur Dehat","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kanpur Dehat","2024-01-03","2024","01","2.0616724547","IMD GRID MODEL"
"Uttar Pradesh","Kanpur Nagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kanpur Nagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kanpur Nagar","2024-01-03","2024","01","1.2110250151","IMD GRID MODEL"
"Uttar Pradesh","Kasganj","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kasganj","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kasganj","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Uttar Pradesh","Kaushambi","2024-01-01","2024","01","NA","IMD GRID MODEL"
